1-Methyladenosine_pos-001,Guanidineacetic acid_pos-087,NMN_pos-162,Uridine_neg-088,Hypoxanthine_pos-096,Succinate_neg-079,Carnitine-C18_pos-051,Serotonin_pos-142,N-Acetyl-D-glucosamine 6-phosphate_neg-061,Neopterin_pos-117,2-Aminooctanoic acid_pos-006,Pyroglutamic acid_neg-072,S-Adenosyl-methionine_pos-139,Lactic acid_neg-055,state
0.001221799,0.000520819,1.29736E-05,0.000289854,0.002017643,0.0003609,3.60714E-05,0.000131889,0.000185956,3.41675E-05,0.000124419,0.000105239,0.0010794,0.008229007,1
0.001322928,0.000946614,1.87556E-05,0.000664594,0.00142471,0.000412478,9.71024E-05,0.000593745,0.000129053,4.17212E-05,4.49409E-05,0.000163514,0.000794297,0.008898879,0
0.001141009,0.000356325,7.68055E-06,0.000450194,0.002589128,0.000920527,0.000154623,1.20589E-05,0.000128981,6.11542E-05,0.000108055,0.000229739,0.000717932,0.020601918,0
0.000876855,0.000671061,1.56636E-05,0.000277446,0.001657371,0.000527622,4.5252E-05,0.000498059,0.000107386,3.73416E-05,6.27378E-05,0.000138794,0.000554197,0.010854668,0
0.00092673,0.000367502,7.51387E-06,0.000614251,0.002448289,0.000745958,6.1811E-05,5.88947E-05,0.000116095,6.22261E-05,4.11972E-05,0.000250062,0.000473844,0.027507669,0
0.001000223,0.000392016,9.73897E-07,0.000568747,0.000883905,0.000869447,5.21487E-05,8.87605E-05,0.00017563,5.89496E-05,4.87058E-05,0.000328498,0.000615319,0.023471346,0
0.000809321,0.000356443,5.12647E-06,0.000504725,9.06681E-05,0.000935503,5.95712E-05,3.99783E-05,0.00016481,3.8877E-05,5.76831E-05,0.000297442,0.000457799,0.024907895,0
0.000796388,0.00049209,8.53361E-06,0.000677643,0.000107641,0.00073162,9.09673E-05,0.000212799,0.000124183,4.30671E-05,5.23509E-05,0.000290904,0.000436087,0.027896149,0
0.000707333,0.000255899,1.04358E-05,0.000662544,0.001742332,0.000539095,3.2981E-05,0.00010068,7.96819E-05,3.41183E-05,4.12273E-05,0.000222593,0.000485535,0.018168004,0
0.000801568,0.000504244,1.2822E-05,0.00054929,0.001010498,0.000750556,6.40944E-05,9.43365E-05,0.000119808,3.11565E-05,6.19492E-05,0.000290692,0.000467286,0.029348201,0
0.000759155,0.000469786,2.45076E-06,0.00049544,0.000127338,0.000677065,4.35514E-05,3.83857E-05,0.00012638,4.29003E-05,0.000134544,0.000433453,0.00070216,0.024888133,0
0.000844973,0.000580105,8.9935E-06,0.000639109,0.002508813,0.000622195,5.03452E-05,1.90924E-05,8.47535E-05,3.6129E-05,3.5242E-05,0.000249603,0.000529843,0.026184057,0
0.000884239,0.000370347,7.40993E-06,0.000668607,0.000149875,0.000616081,0.000110048,0.00016867,0.000150917,4.47279E-05,0.000171262,0.000307047,0.000379005,0.026283621,0
0.000698452,0.000494318,5.42933E-06,0.000435664,0.000781353,0.00056937,3.3833E-05,0.000103214,9.01863E-05,3.67913E-05,5.16731E-05,0.000299474,0.000585121,0.02743684,0
0.000627483,0.000434151,5.56585E-06,0.000633182,0.000118893,0.000783895,7.18004E-05,0.000257234,0.000136826,3.43965E-05,7.31416E-05,0.00037036,0.000552311,0.026945449,0
0.000760318,0.000223624,8.81596E-06,0.000418826,0.000502623,0.000589585,3.26341E-05,1.39355E-05,9.18602E-05,5.17061E-05,5.84496E-05,0.000254984,0.000614485,0.023577643,0
0.000769937,0.000493141,9.54527E-06,0.000539382,0.002173623,0.000714758,7.9188E-05,7.90098E-05,0.000121085,3.97086E-05,0.000184619,0.00030899,0.000611352,0.019521844,0
0.000772851,0.000509167,6.44753E-06,0.000556778,0.000124128,0.000594576,2.88273E-05,0.000297148,8.43487E-05,4.9094E-05,2.49734E-05,0.000333052,0.000550348,0.019654484,0
0.000900299,0.000218554,3.98677E-06,0.000762937,0.001284279,0.000644954,4.11539E-05,4.58324E-05,0.000149761,4.79325E-05,9.98464E-05,0.000250684,0.000583479,0.021964074,0
0.000883515,0.000458183,3.40031E-06,0.000608507,0.001980335,0.00065054,2.37606E-05,1.52608E-05,0.000114133,3.86074E-05,4.33026E-05,0.000284695,0.000790054,0.024471841,0
0.000741354,0.000286982,9.83896E-06,0.000601364,0.000208121,0.000694683,7.82293E-05,0.000125337,8.15154E-05,5.65887E-05,2.53364E-05,0.000338837,0.00061483,0.022411688,0
0.000912234,0.000372676,1.60016E-05,0.001132874,0.002486571,0.000743268,5.3544E-05,0.000305662,0.000133256,5.06855E-05,4.55672E-05,0.000290448,0.000521598,0.019761167,0
0.000920976,0.00029003,5.59925E-06,0.000469602,0.000175332,0.000551145,7.68624E-05,6.19767E-05,0.000107077,7.32315E-05,3.80325E-05,0.000281023,0.000816669,0.0239357,0
0.00093004,0.000615153,5.03587E-06,0.000685364,0.005253194,0.000537313,0.000103701,0.000238961,0.000106939,3.68106E-05,7.27718E-05,0.000374603,0.000585062,0.025716132,0
0.000874711,0.000399151,1.12732E-05,0.000706519,0.002356612,0.000780124,5.98916E-05,0.000134743,0.000139927,4.35802E-05,0.00010475,0.000328932,0.00058763,0.0266537,0
0.000674337,0.000255617,1.02499E-05,0.000481447,0.001534361,0.000439541,2.47675E-05,0.000155024,8.43124E-05,2.95414E-05,8.43922E-05,0.000194363,0.000331762,0.018053409,0
0.000814847,0.000390181,5.18554E-06,0.000624234,0.003139725,0.000801874,5.29365E-05,0.000176907,0.000118167,3.53394E-05,9.48618E-05,0.000275376,0.000781102,0.026893109,0
0.000782712,0.00035275,1.63939E-05,0.000474845,0.001196715,0.000644671,5.62381E-05,0.000183183,8.4472E-05,3.80232E-05,0.00012818,0.000283551,0.000635024,0.023911664,0
0.000731308,0.000812332,8.55412E-06,0.000638778,0.003733544,0.000838127,0.000142257,9.15191E-05,0.000107502,4.04192E-05,7.66034E-05,0.000273938,0.00058328,0.021423272,0
0.000964626,0.000680842,2.03925E-05,0.000535243,0.006849537,0.00078372,4.37886E-05,4.48758E-05,0.000198283,4.76645E-05,0.000116331,0.000299409,0.000779832,0.022679363,0
0.000848485,0.000503293,5.50575E-06,0.00059643,0.004813531,0.001046383,0.000143258,0.000202791,0.000103716,4.88987E-05,5.91543E-05,0.000379148,0.000444661,0.027503664,0
0.001007387,0.000380516,7.91768E-06,0.00066131,0.000948396,0.000857334,6.70763E-05,0.0002073,0.000179208,4.5962E-05,9.68735E-05,0.000316336,0.000693755,0.02708087,0
0.001115839,0.000219074,2.09184E-06,0.000594476,0.003603484,0.000667466,8.41536E-05,1.74738E-05,0.000192607,4.48861E-05,7.91219E-05,0.000354675,0.000427137,0.02142931,0
0.000724879,0.000369245,1.77285E-05,0.000456626,0.000855955,0.000747713,4.27123E-05,0.000153094,0.000147554,4.7178E-05,2.56434E-05,0.000293264,0.000509515,0.025734384,0
0.000851453,0.00033989,1.20661E-05,0.00067772,0.00206676,0.000693818,2.47739E-05,5.20056E-05,0.000100523,2.64678E-05,4.5148E-05,0.000243983,0.000464261,0.020800975,0
0.00084153,0.000333571,4.45316E-06,0.000422506,0.001202929,0.00071538,4.55574E-05,1.04117E-05,0.000149669,4.98538E-05,8.43256E-05,0.000286315,0.000460309,0.020509139,0
0.000757037,0.000307777,1.71158E-05,0.000436844,0.003008887,0.000673041,9.88654E-05,9.93081E-05,9.38956E-05,2.88006E-05,4.33772E-05,0.000397526,0.000349269,0.023677887,0
0.000727319,0.000347943,5.71923E-06,0.000621702,0.003248026,0.000684825,6.28308E-05,9.4398E-05,0.000104618,3.72516E-05,5.58797E-05,0.000235867,0.000337514,0.023860433,0
0.001019706,0.000495764,1.08827E-05,0.000577209,0.001470454,0.000656718,4.14762E-05,5.06577E-05,9.81286E-05,3.75472E-05,0.000138948,0.000325324,0.000577214,0.022613886,0
0.000981794,0.00047687,7.71284E-06,0.000597955,0.000571661,0.000601109,2.70961E-05,3.11421E-05,0.000145463,3.73967E-05,9.25669E-05,0.000310671,0.0005731,0.02119437,0
0.000808859,0.000419785,6.77045E-06,0.00071861,0.000173195,0.001084733,4.53386E-05,8.83666E-05,0.000149329,5.57924E-05,0.000107815,0.000327885,0.000845657,0.024159878,0
0.001075789,0.000609543,8.10921E-06,0.000500771,0.002491448,0.000661204,4.36834E-05,9.0237E-05,0.000125554,3.55646E-05,7.10495E-05,0.000290301,0.000683803,0.025138931,0
0.001077564,0.000565476,1.27803E-06,0.000594068,0.001193968,0.000623962,0.000101926,6.94153E-05,0.000114364,5.24152E-05,7.02587E-05,0.000309088,0.000417581,0.021465574,0
0.000930516,0.000489276,1.13073E-06,0.000426177,0.001693871,0.000682367,9.4492E-05,2.73421E-05,0.0001798,5.14478E-05,3.56115E-05,0.000368798,0.000378423,0.021982345,0
0.000622973,0.000470437,8.72805E-06,0.000548767,0.000101952,0.00065493,4.17598E-05,0.000219271,9.85048E-05,5.34302E-05,7.52867E-05,0.000273141,0.00040617,0.023831294,0
0.000738091,0.000447231,2.78314E-06,0.000534375,0.000150795,0.000630312,9.89297E-05,0.000113872,0.000126226,4.17046E-05,8.59478E-05,0.000326,0.000396179,0.022346665,0
0.000744572,0.000273755,6.21935E-06,0.0006105,0.001008786,0.000517149,6.37918E-05,7.61915E-05,0.000115894,2.11786E-05,2.65219E-05,0.000232311,0.000398385,0.019828551,0
0.00088841,0.000315852,4.785E-06,0.000563472,0.001854562,0.00075263,4.25739E-05,5.42172E-05,8.09254E-05,3.79628E-05,8.53626E-05,0.000237747,0.000390181,0.022066905,0
0.000849749,0.000392758,4.15056E-06,0.00074902,4.7241E-05,0.000600456,9.06944E-05,2.99321E-05,9.59736E-05,4.90631E-05,4.92111E-05,0.000292985,0.000786964,0.01958474,0
0.000860185,0.000317934,8.36045E-06,0.000678198,0.002818387,0.000856799,3.17255E-05,3.53711E-05,0.000104823,5.76616E-05,5.23339E-05,0.000238433,0.000605684,0.023980216,0
0.000878133,0.00031163,2.14575E-05,0.000663161,0.003945345,0.000686152,4.79448E-05,0.000107274,0.0001868,6.01779E-05,2.20142E-05,0.000239749,0.000465786,0.029294788,0
0.000913915,0.00031972,6.13947E-06,0.000597557,0.006222655,0.000587285,2.49804E-05,1.43997E-05,0.000149371,4.44351E-05,0.000134767,0.000290575,0.000662803,0.022398627,0
0.000709527,0.000409059,5.37963E-06,0.000473122,0.001340031,0.000636684,4.94256E-05,6.6261E-05,0.000121418,3.41811E-05,7.77501E-05,0.000240279,0.000384879,0.023506902,0
0.001000674,0.000365538,1.13135E-05,0.000534299,0.000233683,0.000867615,4.68111E-05,9.81421E-05,0.000184986,7.36627E-05,8.42685E-05,0.000314079,0.00088802,0.029441677,0
0.000744699,0.000239835,4.23292E-06,0.000651985,0.000367076,0.000601059,3.82726E-05,1.75263E-05,9.46207E-05,3.27597E-05,7.66362E-05,0.000418928,0.000445689,0.018202826,0
0.000966889,0.000287649,6.52053E-06,0.000414002,0.002144032,0.000657445,8.23991E-05,4.06365E-05,0.000142398,3.36108E-05,4.85627E-05,0.000289139,0.000393454,0.021674881,0
0.000826552,0.000384416,1.89256E-05,0.000462755,0.002596299,0.000555693,0.000140517,5.2364E-05,0.000148965,8.02199E-05,5.0527E-05,0.000335421,0.000650672,0.019240981,0
0.001180565,0.00033297,7.2448E-06,0.000617117,0.002294072,0.000659534,3.04884E-05,4.31949E-05,0.000180883,7.35177E-05,5.3006E-05,0.000302116,0.000531465,0.023870119,0
0.000837091,0.000534092,9.31033E-06,0.000622057,0.00186139,0.000560689,2.19778E-05,0.000110911,9.88266E-05,5.26116E-05,5.66237E-05,0.000215308,0.000432741,0.01943645,0
0.000815453,0.000463099,7.60913E-06,0.000365631,0.000659447,0.000587443,5.81401E-05,0.000136431,9.36881E-05,2.71674E-05,5.7558E-05,0.000248467,0.00043469,0.02181535,0
0.000830659,0.00049265,6.03594E-06,0.000546821,0.003032535,0.000607345,7.44619E-05,5.68863E-05,0.00016546,4.26914E-05,8.19008E-05,0.000257865,0.000988981,0.021430926,0
0.000999383,0.000401531,7.87667E-06,0.000436821,0.001074803,0.000690038,8.40325E-05,3.42813E-05,0.000123994,3.73286E-05,8.21287E-05,0.000237582,0.000455131,0.022793509,0
0.000861002,0.00022761,4.97181E-06,0.000480446,0.001249132,0.000515773,6.99412E-05,4.57289E-05,0.000131514,8.40014E-05,3.02145E-05,0.000221615,0.000758959,0.018927699,0
0.000899569,0.000552142,8.25602E-06,0.000615987,0.001697249,0.000727122,4.98031E-05,4.76301E-05,0.000123155,6.5466E-05,0.000124044,0.000258487,0.000862632,0.023044996,0
0.000807053,0.000631701,2.89179E-06,0.000732607,0.001491905,0.000788915,4.17615E-05,0.000101047,0.000126153,4.49193E-05,8.95491E-05,0.00029576,0.000388859,0.025239295,0
0.00090267,0.000286976,6.46148E-06,0.000531424,0.001880794,0.0004328,5.93878E-05,0.000116451,0.000144367,4.99147E-05,5.30932E-05,0.000295151,0.000450702,0.022648621,0
0.000639437,0.000203447,6.50293E-06,0.000560128,8.70076E-05,0.00056555,5.03668E-05,6.51156E-05,0.000101028,3.63077E-05,7.5779E-05,0.000279723,0.000527455,0.02255748,0
0.000840906,0.000556465,7.07995E-06,0.000470844,0.004637613,0.000530032,7.8872E-05,0.000117324,0.000120234,4.30208E-05,7.10976E-05,0.000272224,0.000454527,0.019908465,0
0.000846368,0.000347841,5.03643E-06,0.000586369,9.91958E-05,0.000814126,4.22976E-05,5.4718E-05,0.000133697,3.02406E-05,3.96536E-05,0.000322065,0.000431932,0.02610042,0
0.00083521,0.000302229,2.53385E-06,0.000527731,0.001722646,0.000449885,7.11329E-05,3.86465E-05,0.000141864,4.65579E-05,6.47552E-05,0.000218944,0.000514879,0.018882547,0
0.000910379,0.00046536,1.73917E-05,0.000528227,0.002147047,0.000684677,2.58712E-05,1.92484E-05,0.000148579,4.01063E-05,7.97589E-05,0.000276686,0.000598036,0.021050042,0
0.000719114,0.000412922,1.47486E-05,0.000340231,0.006512416,0.00075804,4.18186E-05,8.27213E-05,0.000123286,3.98234E-05,2.34126E-05,0.00026514,0.000552847,0.026550019,0
0.000863426,0.000398872,7.93195E-06,0.000452491,0.002338231,0.000647599,7.02956E-05,1.2037E-05,0.000139892,4.47389E-05,7.92576E-05,0.000303414,0.000501432,0.022126816,0
0.000819601,0.000378686,6.36604E-06,0.000673476,0.000387321,0.000613929,3.19545E-05,3.25321E-05,0.00010318,2.89977E-05,5.90599E-05,0.000282134,0.000346716,0.024484981,0
0.00083107,0.000434633,8.94805E-06,0.000600445,0.00327567,0.000613471,3.97148E-05,0.000166876,0.000137367,5.0799E-05,2.60016E-05,0.000277167,0.000430893,0.023871727,0
0.000963736,0.000443628,5.6307E-06,0.000435373,0.002209136,0.000636107,6.7365E-05,3.35194E-05,0.00014524,4.30595E-05,7.69495E-05,0.000303105,0.000695423,0.02288416,0
0.000742298,0.00052623,1.14859E-05,0.000601014,0.005727298,0.000653933,8.05219E-05,3.55129E-05,0.000135776,2.9745E-05,6.42825E-05,0.000354857,0.000553047,0.024107929,0
0.000692931,0.000461097,1.45125E-05,0.00045999,0.001765938,0.00081824,7.25857E-05,2.31811E-05,0.000118811,3.01603E-05,6.03215E-05,0.000244778,0.000395513,0.021813273,0
0.000941513,0.000435731,9.63461E-06,0.000511702,0.001279664,0.000617133,3.58574E-05,7.03033E-05,0.000132086,7.6948E-05,4.49E-05,0.000221165,0.000462095,0.019465621,0
0.000943378,0.000510435,5.80236E-06,0.000460168,0.00192807,0.000892133,8.07602E-05,9.28097E-05,0.00012643,3.82422E-05,0.000135613,0.000396618,0.000730524,0.028303429,0
0.000922161,0.00048286,8.51725E-06,0.000398913,0.003029417,0.000635693,8.18064E-05,1.72534E-05,0.000137036,7.36066E-05,3.33586E-05,0.000311538,0.000461068,0.019612972,0
0.000661615,0.000406704,3.77818E-06,0.000581745,0.003224801,0.000612928,3.8215E-05,0.000115794,9.99475E-05,4.34516E-05,2.86136E-05,0.000281719,0.000502391,0.0253596,0
0.000847471,0.000251018,2.78985E-06,0.000420133,0.000440644,0.000675084,4.21282E-05,0.0002217,0.000117353,3.40366E-05,1.03486E-05,0.000303146,0.000422008,0.025920965,0
0.001908365,0.000191163,4.76123E-06,0.000172605,0.004174996,0.000642954,3.25111E-05,3.48107E-06,0.000208592,9.97456E-05,1.93512E-05,0.000360267,0.000609299,0.026786514,0
0.001203134,0.000353479,3.53702E-06,0.000493792,0.002828033,0.001092699,5.04552E-05,0.000119893,0.000120853,5.76128E-05,8.47658E-06,0.000164573,0.000478272,0.018705554,0
0.000956986,0.000245857,7.99454E-06,0.000344591,0.002682034,0.000582806,4.18483E-05,0.000324145,0.000117184,6.49011E-05,2.8698E-05,0.000136161,0.000323133,0.019837554,1
0.000846101,0.000377631,1.21408E-05,0.000329787,0.002337671,0.000419478,4.14154E-05,0.000650973,9.50707E-05,4.42615E-05,2.97344E-05,7.5823E-05,0.000373156,0.010675693,1
0.001021279,0.000392916,2.85201E-06,0.000520134,0.000554823,0.000757835,3.71471E-05,3.63029E-05,0.000161991,5.45754E-05,5.03366E-05,0.00017144,0.000376315,0.019330404,0
0.001047103,0.000243096,7.94949E-06,0.000350713,0.001652743,0.000592316,5.89733E-05,5.18662E-05,0.000127339,6.60697E-05,3.37058E-05,0.000116246,0.00055485,0.012277084,0
0.000940635,0.000299499,7.07792E-06,0.000406972,0.003307173,0.000306866,4.17426E-05,0.000263204,9.93503E-05,6.45516E-05,2.48281E-05,0.000119523,0.000434176,0.010939545,1
0.001132727,0.000327545,1.18534E-05,0.000610273,0.003353389,0.000539737,8.47484E-05,0.000128172,0.000100553,6.96767E-05,0.000130124,0.000119774,0.000592056,0.012619943,0
0.001242075,0.000251735,5.66952E-06,0.000396898,0.001468595,0.000826438,6.67189E-05,1.49703E-05,0.00026083,8.38754E-05,5.57759E-05,0.000189692,0.000854844,0.012987956,0
0.000877322,0.000664184,1.34985E-05,0.000427803,0.003884476,0.000787932,3.6401E-05,0.000237958,0.0001119,5.60366E-05,6.78313E-05,0.000124932,0.000393285,0.014331026,0
0.001419027,0.000366773,7.89629E-06,0.000312619,0.002249126,0.000377172,2.62914E-05,1.67231E-05,0.000181509,6.4555E-05,1.46634E-05,7.5825E-05,0.000756279,0.012748584,1
0.000908018,0.000606534,5.55059E-06,0.000254803,0.001633031,0.000321433,3.58237E-05,3.75316E-05,9.87807E-05,5.68434E-05,5.62265E-05,0.000126413,0.00069076,0.01236313,1
0.001051095,0.000677447,6.25405E-06,0.000307437,0.002837092,0.001005093,1.43521E-05,4.08118E-05,0.000125453,6.95601E-05,5.54389E-05,0.000149589,0.000473981,0.01720448,0
0.000948111,0.000384565,9.53892E-06,0.000455013,0.003916682,0.00078222,2.66664E-05,3.0944E-05,9.98938E-05,5.28901E-05,5.25895E-05,0.000153922,0.000502648,0.016706884,0
0.000962584,0.000276063,6.96653E-06,0.000175682,0.001745077,0.000393617,1.27735E-05,0.000108636,0.000116768,6.32531E-05,2.71901E-05,0.000122412,0.000530542,0.010613844,1
0.000964038,0.000424967,2.84599E-05,0.000381341,0.003155949,0.000658902,4.27931E-05,0.000401603,0.000211405,5.21105E-05,3.54298E-05,0.000125953,0.000514613,0.017504057,0
0.000833556,0.000237167,2.80311E-06,0.000326289,0.001502963,0.000497919,0.000112284,7.87378E-05,9.80525E-05,2.99228E-05,2.09619E-05,8.98034E-05,0.000590725,0.012969902,0
0.001017762,0.000221898,7.2203E-06,0.000222638,0.002570313,0.000308185,3.83627E-05,8.00792E-05,0.000117299,3.4485E-05,4.86015E-05,9.57565E-05,0.000642067,0.011131959,1
0.00134294,0.00051476,4.39738E-06,0.000438315,0.002782834,0.000854725,1.50246E-05,2.013E-05,0.000135043,3.72306E-05,9.46216E-05,0.000133329,0.000293746,0.013465238,0
0.001051976,0.000614249,2.51985E-06,0.000317106,0.003702504,0.000471196,3.70547E-05,2.0265E-05,0.000108619,3.14379E-05,6.08885E-05,0.00013699,0.000523891,0.015019039,1
0.000733757,0.000239917,6.32675E-06,0.000142002,0.001196945,0.000360004,2.7542E-05,7.73528E-05,9.28212E-05,3.58031E-05,3.78915E-05,9.40219E-05,0.000490891,0.008065525,0
0.000807137,0.000494885,1.56614E-05,0.00031836,0.000393746,0.000440491,2.95027E-05,0.000345349,0.000126108,2.68811E-05,4.41227E-05,0.000125562,0.000474214,0.0122434,0
0.001022541,0.000375173,1.12742E-05,0.000326376,0.003468051,0.000833904,4.6194E-05,7.76194E-05,0.000129321,5.87294E-05,7.64867E-05,0.000149918,0.000397273,0.012726649,0
0.001072552,0.000465726,6.04507E-06,0.000463889,0.002892262,0.000445618,6.31287E-05,1.10648E-05,0.000176843,5.25865E-05,2.54286E-05,9.5043E-05,0.00049822,0.010652045,1
0.000845375,0.000290345,1.50717E-05,0.000123086,0.001253587,0.000333829,2.55641E-05,0.000307805,0.000125615,4.32544E-05,5.57004E-05,9.33615E-05,0.000578891,0.010274469,1
0.001039707,0.000365023,9.20926E-06,0.000417918,0.001477132,0.000861838,5.5527E-05,8.0919E-05,6.55497E-05,4.69313E-05,6.81553E-05,0.000118376,0.000440752,0.012893907,0
0.001116091,0.000566881,1.08033E-05,0.000613384,0.003260111,0.000705149,5.7873E-05,0.000206233,0.000108825,3.28762E-05,1.54761E-05,0.000104347,0.000518864,0.01800974,0
0.000993088,0.000146666,1.39526E-05,0.000243281,0.002874429,0.000331381,4.43107E-05,0.000307487,9.97113E-05,4.0505E-05,1.71515E-05,0.000119765,0.000464154,0.011106535,1
0.001071626,0.00066056,5.6683E-06,0.000461255,0.004068662,0.00059563,0.000125178,5.18243E-05,0.000100937,4.16478E-05,3.93441E-05,0.00031166,0.000608845,0.013635852,0
0.000841352,0.00050815,6.30899E-05,0.000446379,0.002288677,0.000709886,3.92023E-05,5.20459E-05,0.000118312,8.29038E-05,4.04207E-05,0.000110965,0.000503292,0.016668433,0
0.000949329,0.000398441,7.18533E-06,0.00066732,0.004233555,0.001236091,4.50748E-05,0.00014966,9.78015E-05,3.64414E-05,0.000107393,0.000156496,0.000379023,0.013525834,0
0.001124947,0.000475751,1.5503E-05,0.000362169,0.001891558,0.000477591,4.14193E-05,0.000369533,0.000177798,0.000103941,1.34118E-05,0.000111801,0.000600304,0.011441989,1
0.00115738,0.000533401,3.61437E-06,0.000376995,0.00061775,0.000752747,2.87559E-05,6.4171E-05,0.000123411,3.82194E-05,8.4851E-05,9.43229E-05,0.000657219,0.013181579,0
0.001176193,0.000605754,8.58198E-06,0.000278595,0.003617853,0.000562056,2.63391E-05,0.000154254,0.000147046,0.000116302,2.3726E-05,0.000103182,0.000651906,0.018403585,1
0.001126185,0.000438633,3.3443E-06,0.000419361,0.003821823,0.000632805,7.58949E-05,5.03598E-05,0.000158074,8.93749E-05,4.44751E-05,0.000151972,0.000509868,0.015287255,0
0.001157794,0.000294108,1.27812E-05,0.000441382,0.004386313,0.000802907,6.09497E-05,2.9517E-05,0.000127151,6.02756E-05,0.000100102,0.000130895,0.000522183,0.016345074,0
0.001103019,0.000243022,1.06926E-05,0.000243806,0.000489338,0.000496951,2.74008E-05,3.35366E-05,0.000145384,5.62597E-05,3.08484E-05,9.74331E-05,0.000660345,0.008184244,0
0.001297719,0.000388517,2.33962E-06,0.000589798,0.002532728,0.000849816,4.83886E-05,2.79529E-05,0.000189429,6.02849E-05,7.70223E-05,0.000191882,0.000571163,0.013386047,0
0.000948125,0.000232953,4.93792E-07,0.000498961,0.004884717,0.000820809,5.81095E-05,1.08251E-05,0.00012356,5.39054E-05,0.000230387,0.000134235,0.000379007,0.015060756,0
0.001226355,0.000649259,2.27284E-06,0.000201443,0.000924711,0.000453899,4.92768E-05,4.53548E-05,0.000134203,4.44281E-05,3.81643E-05,0.000114662,0.000680551,0.010137939,0
0.00130222,0.000442178,1.12379E-05,0.000746907,0.003070921,0.000996182,7.46892E-05,9.2389E-05,0.00010028,4.93887E-05,0.00010702,0.000123952,0.000729834,0.012953556,0
0.001272042,0.000254409,1.23399E-05,0.000400328,0.003867351,0.000952125,2.45883E-05,0.000484407,0.000134454,6.82469E-05,2.31785E-05,0.000134452,0.000633882,0.014361171,0
0.001013523,0.000274475,1.2642E-05,0.000544166,0.003771168,0.000616552,8.92711E-05,0.000244419,0.000122432,4.89599E-05,5.04115E-05,0.000160423,0.000577358,0.013747419,0
0.001203501,0.000388502,1.31126E-05,0.000579658,0.004622757,0.000589357,8.23145E-05,0.000130083,0.00013899,6.35539E-05,3.57565E-05,0.000155621,0.000563623,0.016598956,0
0.001087343,0.000442116,2.23273E-06,0.000487138,0.003580775,0.000989409,3.43288E-05,3.65351E-05,0.000115303,4.06601E-05,3.83724E-05,0.000119321,0.000388098,0.014712231,0
0.000875822,0.000278606,4.91536E-06,0.000412828,0.00255898,0.000407358,6.17845E-05,4.89612E-05,0.000102269,5.15444E-05,7.74775E-05,0.000137715,0.000470271,0.011396291,0
0.001455168,0.000333885,6.7272E-06,0.000522205,0.003147268,0.000777407,6.91081E-05,3.65298E-05,0.000129604,6.90716E-05,5.53306E-05,0.00010824,0.000493353,0.013236203,0
0.000864558,0.000394927,4.15469E-06,0.0002216,0.00169759,0.000303537,1.12452E-05,9.86438E-05,0.000171086,6.66615E-05,3.46837E-05,9.81871E-05,0.000516371,0.009859197,1
0.001290588,0.00030469,5.76917E-06,0.000418186,0.00524825,0.000696418,6.57277E-05,2.52459E-05,0.00013341,8.06816E-05,3.51605E-05,9.31848E-05,0.000599027,0.012063853,0
0.000717748,0.00038327,2.17275E-05,0.000146622,0.002003495,0.000325064,1.1535E-05,6.56907E-05,0.000104854,5.00967E-05,3.52797E-05,9.33028E-05,0.000625157,0.01128866,1
0.001103561,0.000317854,1.16389E-05,0.000315454,0.002728617,0.000511752,1.87012E-05,8.1392E-05,0.000161087,0.000201437,3.34248E-05,0.000104161,0.000584422,0.014204035,1
0.00137074,0.000493509,1.06142E-05,0.000474955,0.004695247,0.000382869,5.19279E-05,3.59825E-05,0.000146859,8.66711E-05,1.84463E-05,0.000125323,0.000859185,0.018252272,1
0.001208188,0.000433262,5.36498E-06,0.000554157,0.004177131,0.000563172,3.71264E-05,4.13147E-05,0.000113908,3.38908E-05,7.59121E-05,0.000132607,0.000485427,0.014872695,0
0.001026454,0.000482423,1.27882E-05,0.000464445,0.002190373,0.000718745,1.77006E-05,2.63018E-05,0.000117525,7.60603E-05,4.74948E-05,0.000141762,0.000435163,0.016161724,0
0.001237196,0.000532942,7.26058E-06,0.0004918,0.004194151,0.000934077,5.15609E-05,0.000126382,0.000118473,4.42237E-05,4.53926E-05,0.000133144,0.000377727,0.015045231,0
0.001332054,0.00052333,1.16237E-05,0.000485365,0.005038925,0.000849238,2.78118E-05,0.000172689,0.000160804,0.000115203,0.000115883,0.000227777,0.000548744,0.013282029,0
0.001035626,0.000450764,9.16232E-06,0.000574366,0.006600105,0.000573367,5.08191E-05,0.000108637,0.000134352,5.49438E-05,4.06628E-05,0.000155153,0.000386891,0.015005253,0
0.001925826,0.000491737,9.59019E-06,0.000550958,0.003277834,0.000986689,3.10286E-05,0.000107459,0.000126816,5.71645E-05,7.08197E-05,0.000119446,0.000423429,0.017679138,0
0.000751899,0.000656213,8.78735E-06,0.000367546,0.002520989,0.000673683,4.4199E-05,9.269E-05,9.93205E-05,5.5112E-05,6.53482E-05,0.000146559,0.000646828,0.01315617,0
0.001054892,0.000400986,7.66498E-06,0.00023629,0.002304657,0.000310985,9.45707E-06,2.83781E-05,0.000150839,4.53576E-05,4.30408E-05,0.000113557,0.000512233,0.013367903,1
0.000880472,0.000586143,1.70641E-06,0.000466304,0.002951893,0.000846815,4.946E-05,2.61982E-05,0.000174415,6.17268E-05,5.44486E-05,0.000253033,0.000280704,0.016465455,0
